alpha: ,gamma: , epsilon: , Win rate, Loss Rate ,,,,
0.18,1,0.77,0.392324034,0.525232159,,,,
0.18,1,0.78,0.392322771,0.525239012,,,,
0.18,1,0.79,0.392324688,0.525239955,,,,
0.18,1,0.8,0.392323142,0.525244186,,,,
0.18,1,0.81,0.392321882,0.525249943,,,,
0.18,1,0.82,0.392329008,0.525241926,,,,
0.18,1,0.83,0.392334994,0.525239128,,,,
0.18,1,0.84,0.392336333,0.525239728,,,,
0.18,1,0.85,0.392335011,0.525245362,,,,
0.18,1,0.86,0.392331204,0.525250254,,,,
0.18,1,0.87,0.392330339,0.525259379,,,,
0.18,1,0.88,0.392338058,0.525250649,,,,
0.18,1,0.89,0.392339955,0.525244808,,,,
0.18,1,0.9,0.392342301,0.525248223,,,,
0.18,1,0.91,0.392345152,0.525250789,,,,
0.18,1,0.92,0.392343324,0.525258254,,,,
0.18,1,0.93,0.392346227,0.525254336,,,,
0.18,1,0.94,0.392347946,0.525258526,,,,
0.18,1,0.95,0.392350619,0.525256637,,,,
0.18,1,0.96,0.392351546,0.52525475,,,,
0.18,1,0.97,0.39235382,0.525258202,,,,
0.18,1,0.98,0.392353902,0.525258619,,,,
0.18,1,0.99,0.392358081,0.525260494,,,,
0.19,1,0.01,0.392336511,0.52528525,,,,
0.19,1,0.02,0.392325953,0.525291872,,,,
0.19,1,0.03,0.392318319,0.525302185,,,,
0.19,1,0.04,0.392312598,0.525303191,,,,
0.19,1,0.05,0.392306939,0.525309065,,,,
0.19,1,0.06,0.392297763,0.525321477,,,,
0.19,1,0.07,0.392290609,0.525330296,,,,
0.19,1,0.08,0.392273017,0.525348883,,,,
0.19,1,0.09,0.392267113,0.525350977,,,,
0.19,1,0.1,0.392262221,0.525354464,,,,
0.19,1,0.11,0.392257334,0.52535739,,,,
0.19,1,0.12,0.392250279,0.525367168,,,,
0.19,1,0.13,0.392254095,0.525365404,,,,
0.19,1,0.14,0.392255345,0.525361136,,,,
0.19,1,0.15,0.392252866,0.525366444,,,,
0.19,1,0.16,0.392244772,0.525372859,,,,
0.19,1,0.17,0.392240467,0.525378488,,,,
0.19,1,0.18,0.392231389,0.525389778,,,,
0.19,1,0.19,0.392222599,0.525397946,,,,
0.19,1,0.2,0.392211931,0.525411931,,,,
0.19,1,0.21,0.39220477,0.525422906,,,,
0.19,1,0.22,0.392193902,0.525435809,,,,
0.19,1,0.23,0.392197507,0.525430471,,,,
0.19,1,0.24,0.392195238,0.525432171,,,,
0.19,1,0.25,0.392190371,0.525437189,,,,
0.19,1,0.26,0.392190708,0.525438772,,,,
0.19,1,0.27,0.392190381,0.525440907,,,,
0.19,1,0.28,0.392185083,0.52545011,,,,
0.19,1,0.29,0.392180066,0.525455163,,,,
0.19,1,0.3,0.392183168,0.525454305,,,,
0.19,1,0.31,0.392177606,0.525461886,,,,
0.19,1,0.32,0.392179438,0.525459537,,,,
0.19,1,0.33,0.392176364,0.525461047,,,,
0.19,1,0.34,0.392171916,0.525467346,,,,
0.19,1,0.35,0.392167309,0.52546995,,,,
0.19,1,0.36,0.392165402,0.525472992,,,,
0.19,1,0.37,0.392160033,0.525480044,,,,
0.19,1,0.38,0.392162527,0.525477527,,,,
0.19,1,0.39,0.392161175,0.525477759,,,,
0.19,1,0.4,0.392159495,0.525484577,,,,
0.19,1,0.41,0.392159682,0.525487438,,,,
0.19,1,0.42,0.392168257,0.525478564,,,,
0.19,1,0.43,0.39217337,0.525474082,,,,
0.19,1,0.44,0.392177218,0.525470537,,,,
0.19,1,0.45,0.392179146,0.525469294,,,,
0.19,1,0.46,0.392187965,0.52545837,,,,
0.19,1,0.47,0.39218491,0.525465118,,,,
0.19,1,0.48,0.392188306,0.525463552,,,,
0.19,1,0.49,0.392186947,0.52546461,,,,
0.19,1,0.5,0.392180731,0.525474127,,,,
0.19,1,0.51,0.39218216,0.525473923,,,,
0.19,1,0.52,0.392179226,0.525476063,,,,
0.19,1,0.53,0.392180599,0.525475095,,,,
0.19,1,0.54,0.392180229,0.52548012,,,,
0.19,1,0.55,0.392177082,0.525487207,,,,
0.19,1,0.56,0.392173721,0.525489119,,,,
0.19,1,0.57,0.392175313,0.525486025,,,,
0.19,1,0.58,0.392172717,0.5254925,,,,
0.19,1,0.59,0.392170342,0.525498751,,,,
0.19,1,0.6,0.392170684,0.525501954,,,,
0.19,1,0.61,0.392174064,0.525499783,,,,
0.19,1,0.62,0.392173373,0.525504555,,,,
0.19,1,0.63,0.392174472,0.525501734,,,,
0.19,1,0.64,0.392167714,0.525509588,,,,
0.19,1,0.65,0.39217163,0.525508933,,,,
0.19,1,0.66,0.392172457,0.525510877,,,,
0.19,1,0.67,0.392170579,0.525514386,,,,
0.19,1,0.68,0.392177514,0.525507351,,,,
0.19,1,0.69,0.392180713,0.525508644,,,,
0.19,1,0.7,0.392176026,0.525512959,,,,
0.19,1,0.71,0.392183162,0.525505235,,,,
0.19,1,0.72,0.392188296,0.525502157,,,,
0.19,1,0.73,0.392195795,0.525495633,,,,
0.19,1,0.74,0.392196983,0.525499892,,,,
0.19,1,0.75,0.3922,0.525498869,,,,
0.19,1,0.76,0.39219747,0.525501722,,,,
0.19,1,0.77,0.392191393,0.525513072,,,,
0.19,1,0.78,0.392195161,0.525509892,,,,
0.19,1,0.79,0.392194949,0.525502418,,,,
0.19,1,0.8,0.392191353,0.525508969,,,,
0.19,1,0.81,0.392194257,0.525510628,,,,
0.19,1,0.82,0.392191524,0.52551529,,,,
0.19,1,0.83,0.392197855,0.525509383,,,,
0.19,1,0.84,0.392204502,0.525505895,,,,
0.19,1,0.85,0.392206909,0.525504446,,,,
0.19,1,0.86,0.392201017,0.52551424,,,,
0.19,1,0.87,0.392203371,0.525512146,,,,
0.19,1,0.88,0.392210695,0.525508235,,,,
0.19,1,0.89,0.392213789,0.525506681,,,,
0.19,1,0.9,0.392214423,0.525507799,,,,
0.19,1,0.91,0.392223545,0.525498558,,,,
0.19,1,0.92,0.392228709,0.525496745,,,,
0.19,1,0.93,0.392230507,0.525499147,,,,
0.19,1,0.94,0.392234648,0.525499147,,,,
0.19,1,0.95,0.39223463,0.525501119,,,,
0.19,1,0.96,0.392230618,0.525509851,,,,
0.19,1,0.97,0.392229271,0.525514103,,,,
0.19,1,0.98,0.392231277,0.525514734,,,,
0.19,1,0.99,0.392233652,0.5255084,,,,
0.2,1,0.01,0.39222949,0.525513124,,,,
0.2,1,0.02,0.392220446,0.525522039,,,,
0.2,1,0.03,0.392210669,0.525531582,,,,
0.2,1,0.04,0.392202228,0.525541114,,,,
0.2,1,0.05,0.392202227,0.525540721,,,,
0.2,1,0.06,0.392196343,0.525549603,,,,
0.2,1,0.07,0.392191472,0.525557892,,,,
0.2,1,0.08,0.392189359,0.525562149,,,,
0.2,1,0.09,0.392181693,0.525571217,,,,
0.2,1,0.1,0.392180645,0.525573136,,,,
0.2,1,0.11,0.392176691,0.525577114,,,,
0.2,1,0.12,0.392172161,0.525583201,,,,
0.2,1,0.13,0.392160824,0.525595671,,,,
0.2,1,0.14,0.392157573,0.525594248,,,,
0.2,1,0.15,0.392155011,0.525597574,,,,
0.2,1,0.16,0.392150185,0.525605008,,,,
0.2,1,0.17,0.392151264,0.525602687,,,,
0.2,1,0.18,0.392150553,0.525602054,,,,
0.2,1,0.19,0.392152842,0.525598947,,,,
0.2,1,0.2,0.392140768,0.525615623,,,,
0.2,1,0.21,0.392141377,0.525614564,,,,
0.2,1,0.22,0.392142827,0.525609721,,,,
0.2,1,0.23,0.392138655,0.525614916,,,,
0.2,1,0.24,0.392133543,0.525621102,,,,
0.2,1,0.25,0.392123452,0.525632949,,,,
0.2,1,0.26,0.392121814,0.525638123,,,,
0.2,1,0.27,0.392114308,0.525646017,,,,
0.2,1,0.28,0.392110791,0.525653117,,,,
0.2,1,0.29,0.392114974,0.525651675,,,,
0.2,1,0.3,0.392112245,0.525653428,,,,
0.2,1,0.31,0.392114592,0.525655962,,,,
0.2,1,0.32,0.392111343,0.525660585,,,,
0.2,1,0.33,0.392110397,0.525664734,,,,
0.2,1,0.34,0.39210752,0.525667154,,,,
0.2,1,0.35,0.392110125,0.525669415,,,,
0.2,1,0.36,0.392117527,0.525664319,,,,
0.2,1,0.37,0.392113452,0.525672419,,,,
0.2,1,0.38,0.392113705,0.525670714,,,,
0.2,1,0.39,0.392113854,0.525670417,,,,
0.2,1,0.4,0.392109787,0.52567746,,,,
0.2,1,0.41,0.392105515,0.525683559,,,,
0.2,1,0.42,0.3921039,0.525684763,,,,
0.2,1,0.43,0.392099844,0.525689345,,,,
0.2,1,0.44,0.392103532,0.525683948,,,,
0.2,1,0.45,0.3921054,0.525684216,,,,
0.2,1,0.46,0.392106124,0.525680955,,,,
0.2,1,0.47,0.392112967,0.52567749,,,,
0.2,1,0.48,0.392106636,0.525689891,,,,
0.2,1,0.49,0.392109637,0.525690518,,,,
0.2,1,0.5,0.392110461,0.525689643,,,,
0.2,1,0.51,0.392114234,0.525687733,,,,
0.2,1,0.52,0.392106208,0.525700466,,,,
0.2,1,0.53,0.392109152,0.52570181,,,,
0.2,1,0.54,0.392116537,0.525696744,,,,
0.2,1,0.55,0.392125103,0.525687603,,,,
0.2,1,0.56,0.392132008,0.525680743,,,,
0.2,1,0.57,0.392136017,0.525674716,,,,
0.2,1,0.58,0.392129758,0.525680144,,,,
0.2,1,0.59,0.39212232,0.525695361,,,,
0.2,1,0.6,0.392126996,0.52569186,,,,
0.2,1,0.61,0.39213414,0.525684604,,,,
0.2,1,0.62,0.392127277,0.525694287,,,,
0.2,1,0.63,0.392122737,0.525698765,,,,
0.2,1,0.64,0.39212365,0.525701542,,,,
0.2,1,0.65,0.392121172,0.525708839,,,,
0.2,1,0.66,0.392121726,0.525712635,,,,
0.2,1,0.67,0.392130287,0.525704312,,,,
0.2,1,0.68,0.392135249,0.525704566,,,,
0.2,1,0.69,0.392130308,0.525716462,,,,
0.2,1,0.7,0.392129626,0.525719682,,,,
0.2,1,0.71,0.392129918,0.525719621,,,,
0.2,1,0.72,0.392125038,0.525730415,,,,
0.2,1,0.73,0.392126561,0.525729887,,,,
0.2,1,0.74,0.392133913,0.525723376,,,,
0.2,1,0.75,0.392126687,0.525734407,,,,
0.2,1,0.76,0.392128155,0.525736995,,,,
0.2,1,0.77,0.392125843,0.525737487,,,,
0.2,1,0.78,0.392130271,0.525734661,,,,
0.2,1,0.79,0.392130153,0.52573449,,,,
0.2,1,0.8,0.392134676,0.52573126,,,,
0.2,1,0.81,0.392130071,0.52574052,,,,
0.2,1,0.82,0.392128222,0.525744931,,,,
0.2,1,0.83,0.392133198,0.525738646,,,,
0.2,1,0.84,0.39212799,0.525750992,,,,
0.2,1,0.85,0.39212589,0.525754425,,,,
0.2,1,0.86,0.392126995,0.525758414,,,,
0.2,1,0.87,0.392127896,0.525759197,,,,
0.2,1,0.88,0.39213159,0.525761656,,,,
0.2,1,0.89,0.392137411,0.525755482,,,,
0.2,1,0.9,0.392137595,0.525754845,,,,
0.2,1,0.91,0.392133824,0.525762982,,,,
0.2,1,0.92,0.392131779,0.525765788,,,,
0.2,1,0.93,0.392133587,0.52576464,,,,
0.2,1,0.94,0.392131747,0.525769013,,,,
0.2,1,0.95,0.392137196,0.525765891,,,,
0.2,1,0.96,0.392136368,0.525769904,,,,
0.2,1,0.97,0.39213453,0.525773559,,,,
0.2,1,0.98,0.392130318,0.525778322,,,,
0.2,1,0.99,0.392128232,0.52578601,,,,
0.21,1,0.01,0.392112418,0.525804089,,,,
0.21,1,0.02,0.392105399,0.525809031,,,,
0.21,1,0.03,0.392104186,0.525812052,,,,
0.21,1,0.04,0.392095363,0.525824647,,,,
0.21,1,0.05,0.392090176,0.525832544,,,,
0.21,1,0.06,0.392088922,0.525834693,,,,
0.21,1,0.07,0.392086059,0.525839406,,,,
0.21,1,0.08,0.392082495,0.525842958,,,,
0.21,1,0.09,0.39207456,0.525852589,,,,
0.21,1,0.1,0.392075829,0.525851859,,,,
0.21,1,0.11,0.392077398,0.525848418,,,,
0.21,1,0.12,0.392082329,0.525847691,,,,
0.21,1,0.13,0.392088058,0.525843051,,,,
0.21,1,0.14,0.392087563,0.525848546,,,,
0.21,1,0.15,0.392086667,0.525851378,,,,
0.21,1,0.16,0.392087074,0.525849048,,,,
0.21,1,0.17,0.392076665,0.525859389,,,,
0.21,1,0.18,0.392073574,0.525864014,,,,
0.21,1,0.19,0.392061031,0.525881641,,,,
0.21,1,0.2,0.39206375,0.5258772,,,,
0.21,1,0.21,0.392065267,0.525872564,,,,
0.21,1,0.22,0.392063437,0.525874925,,,,
0.21,1,0.23,0.392055167,0.525887569,,,,
0.21,1,0.24,0.392051048,0.525893513,,,,
0.21,1,0.25,0.39205192,0.525894514,,,,
0.21,1,0.26,0.392052243,0.525897308,,,,
0.21,1,0.27,0.392050025,0.525902292,,,,
0.21,1,0.28,0.392049104,0.52590498,,,,
0.21,1,0.29,0.39204231,0.525908263,,,,
0.21,1,0.3,0.392046368,0.525909055,,,,
0.21,1,0.31,0.392037096,0.525917802,,,,
0.21,1,0.32,0.392040606,0.5259166,,,,
0.21,1,0.33,0.392045057,0.525912171,,,,
0.21,1,0.34,0.39204136,0.525918123,,,,
0.21,1,0.35,0.392046749,0.525918114,,,,
0.21,1,0.36,0.392037401,0.525932242,,,,
0.21,1,0.37,0.392042885,0.525924789,,,,
0.21,1,0.38,0.392041229,0.525928345,,,,
0.21,1,0.39,0.392040911,0.525931996,,,,
0.21,1,0.4,0.392041238,0.52593203,,,,
0.21,1,0.41,0.392035725,0.525942009,,,,
0.21,1,0.42,0.392039219,0.525941345,,,,
0.21,1,0.43,0.392044439,0.525935442,,,,
0.21,1,0.44,0.39203913,0.525938834,,,,
0.21,1,0.45,0.392039309,0.525942519,,,,
0.21,1,0.46,0.392033366,0.525954294,,,,
0.21,1,0.47,0.392026936,0.525960977,,,,
0.21,1,0.48,0.39203003,0.525959665,,,,
0.21,1,0.49,0.392028733,0.525963184,,,,
0.21,1,0.5,0.392036897,0.525957094,,,,
0.21,1,0.51,0.392033136,0.525963712,,,,
0.21,1,0.52,0.392029429,0.52596373,,,,
0.21,1,0.53,0.392034481,0.525962912,,,,
0.21,1,0.54,0.392038496,0.525964749,,,,
0.21,1,0.55,0.392038673,0.52596344,,,,
0.21,1,0.56,0.392042043,0.525961886,,,,
0.21,1,0.57,0.392039568,0.525966716,,,,
0.21,1,0.58,0.392036605,0.525971246,,,,
0.21,1,0.59,0.392039137,0.525971408,,,,
0.21,1,0.6,0.392040833,0.525972206,,,,
0.21,1,0.61,0.392048016,0.525965997,,,,
0.21,1,0.62,0.392044319,0.525976249,,,,
0.21,1,0.63,0.392044836,0.525974792,,,,
0.21,1,0.64,0.392038014,0.525988356,,,,
0.21,1,0.65,0.392035403,0.525992029,,,,
0.21,1,0.66,0.392042326,0.525985777,,,,
0.21,1,0.67,0.392045139,0.525981974,,,,
0.21,1,0.68,0.392045166,0.525981201,,,,
0.21,1,0.69,0.392046169,0.525986188,,,,
0.21,1,0.7,0.392046439,0.525987024,,,,
0.21,1,0.71,0.392044564,0.525995856,,,,
0.21,1,0.72,0.392040936,0.526004191,,,,
0.21,1,0.73,0.392033658,0.526019338,,,,
0.21,1,0.74,0.39203408,0.526021957,,,,
0.21,1,0.75,0.392041411,0.526019416,,,,
0.21,1,0.76,0.392034922,0.526031372,,,,
0.21,1,0.77,0.392034808,0.526036801,,,,
0.21,1,0.78,0.392037366,0.526035083,,,,
0.21,1,0.79,0.392037154,0.526038271,,,,
0.21,1,0.8,0.392045194,0.526031117,,,,
0.21,1,0.81,0.392049879,0.526027511,,,,
0.21,1,0.82,0.392050679,0.526027983,,,,
0.21,1,0.83,0.39205269,0.526027581,,,,
0.21,1,0.84,0.392059157,0.526021463,,,,
0.21,1,0.85,0.392061598,0.526022228,,,,
0.21,1,0.86,0.392062633,0.526020862,,,,
0.21,1,0.87,0.392062506,0.526025738,,,,
0.21,1,0.88,0.392063588,0.526026789,,,,
0.21,1,0.89,0.392069212,0.526018318,,,,
0.21,1,0.9,0.392072077,0.52601942,,,,
0.21,1,0.91,0.392073105,0.526023515,,,,
0.21,1,0.92,0.392077703,0.526020898,,,,
0.21,1,0.93,0.392082248,0.526015485,,,,
0.21,1,0.94,0.392090164,0.526008245,,,,
0.21,1,0.95,0.392086843,0.526011807,,,,
0.21,1,0.96,0.392086802,0.526015414,,,,
0.21,1,0.97,0.392084978,0.526019114,,,,
0.21,1,0.98,0.392089413,0.526019249,,,,
0.21,1,0.99,0.392090669,0.526020154,,,,
0.22,1,0.01,0.392082596,0.526029519,,,,
0.22,1,0.02,0.392065978,0.52604791,,,,
0.22,1,0.03,0.392058165,0.526055716,,,,
0.22,1,0.04,0.392045463,0.52607278,,,,
0.22,1,0.05,0.392041507,0.526078935,,,,
0.22,1,0.06,0.39203271,0.526088729,,,,
0.22,1,0.07,0.392029434,0.526093576,,,,
0.22,1,0.08,0.392029995,0.526094729,,,,
0.22,1,0.09,0.392022893,0.526100958,,,,
0.22,1,0.1,0.392019579,0.526103782,,,,
0.22,1,0.11,0.392012153,0.526107177,,,,
0.22,1,0.12,0.39200703,0.526108274,,,,
0.22,1,0.13,0.392005258,0.526109656,,,,
0.22,1,0.14,0.392005972,0.526106641,,,,
0.22,1,0.15,0.392005826,0.526103964,,,,
0.22,1,0.16,0.39200253,0.526111408,,,,
0.22,1,0.17,0.391992032,0.526122853,,,,
0.22,1,0.18,0.39199547,0.526123128,,,,
0.22,1,0.19,0.391993422,0.52612674,,,,
0.22,1,0.2,0.391992139,0.526129252,,,,
0.22,1,0.21,0.391995095,0.526126333,,,,
0.22,1,0.22,0.391998334,0.526125321,,,,
0.22,1,0.23,0.391998145,0.526120409,,,,
0.22,1,0.24,0.391999144,0.526122729,,,,
0.22,1,0.25,0.391993774,0.526131987,,,,
0.22,1,0.26,0.39199601,0.526125796,,,,
0.22,1,0.27,0.391989506,0.526132479,,,,
0.22,1,0.28,0.391983531,0.52614243,,,,
0.22,1,0.29,0.39198463,0.526141319,,,,
0.22,1,0.3,0.391983689,0.526142674,,,,
0.22,1,0.31,0.39198564,0.526140664,,,,
0.22,1,0.32,0.391977973,0.526153055,,,,
0.22,1,0.33,0.391973011,0.526159754,,,,
0.22,1,0.34,0.391972977,0.526160388,,,,
0.22,1,0.35,0.391972091,0.526164144,,,,
0.22,1,0.36,0.391969267,0.52617182,,,,
0.22,1,0.37,0.391970038,0.526173062,,,,
0.22,1,0.38,0.391969438,0.526170949,,,,
0.22,1,0.39,0.391970349,0.526172474,,,,
0.22,1,0.4,0.391970647,0.526174752,,,,
0.22,1,0.41,0.391970236,0.526179104,,,,
0.22,1,0.42,0.391969401,0.52618463,,,,
0.22,1,0.43,0.391970782,0.526186899,,,,
0.22,1,0.44,0.391967028,0.526190014,,,,
0.22,1,0.45,0.391965631,0.526190913,,,,
0.22,1,0.46,0.391964141,0.526192141,,,,
0.22,1,0.47,0.391969426,0.526189182,,,,
0.22,1,0.48,0.391969252,0.52619008,,,,
0.22,1,0.49,0.391966588,0.526193609,,,,
0.22,1,0.5,0.391968577,0.526191217,,,,
0.22,1,0.51,0.391972113,0.526185587,,,,
0.22,1,0.52,0.391972126,0.526185406,,,,
0.22,1,0.53,0.39197378,0.526184662,,,,
0.22,1,0.54,0.391971027,0.526191045,,,,
0.22,1,0.55,0.391969775,0.526197001,,,,
0.22,1,0.56,0.391969649,0.526200094,,,,
0.22,1,0.57,0.391973221,0.526200749,,,,
0.22,1,0.58,0.391978849,0.526201872,,,,
0.22,1,0.59,0.391981618,0.526201777,,,,
0.22,1,0.6,0.391984993,0.526203132,,,,
0.22,1,0.61,0.391990374,0.52619986,,,,
0.22,1,0.62,0.391988977,0.526203036,,,,
0.22,1,0.63,0.391994444,0.526201634,,,,
0.22,1,0.64,0.391993607,0.52620462,,,,
0.22,1,0.65,0.39199333,0.52621264,,,,
0.22,1,0.66,0.391998182,0.526210303,,,,
0.22,1,0.67,0.392000186,0.526207968,,,,
0.22,1,0.68,0.391995855,0.52621565,,,,
0.22,1,0.69,0.3919946,0.526219041,,,,
0.22,1,0.7,0.392004328,0.526210377,,,,
0.22,1,0.71,0.392005256,0.526212465,,,,
0.22,1,0.72,0.392010832,0.52620451,,,,
0.22,1,0.73,0.392012593,0.526202881,,,,
0.22,1,0.74,0.392007153,0.526214259,,,,
0.22,1,0.75,0.392004782,0.526220799,,,,
0.22,1,0.76,0.392008121,0.526216613,,,,
0.22,1,0.77,0.392012245,0.526216558,,,,
0.22,1,0.78,0.392014279,0.52621465,,,,
0.22,1,0.79,0.392014319,0.526217655,,,,
0.22,1,0.8,0.392008986,0.526227791,,,,
0.22,1,0.81,0.392008843,0.526230046,,,,
0.22,1,0.82,0.392006293,0.52623466,,,,
0.22,1,0.83,0.392004949,0.526241536,,,,
0.22,1,0.84,0.392007305,0.526238003,,,,
0.22,1,0.85,0.392009011,0.526233641,,,,
0.22,1,0.86,0.392015427,0.526225404,,,,
0.22,1,0.87,0.392016528,0.526228301,,,,
0.22,1,0.88,0.392017766,0.526231518,,,,
0.22,1,0.89,0.392021402,0.526231135,,,,
0.22,1,0.9,0.392023421,0.526230521,,,,
0.22,1,0.91,0.392017512,0.526239862,,,,
0.22,1,0.92,0.392016905,0.526237034,,,,
0.22,1,0.93,0.392023665,0.52623361,,,,
0.22,1,0.94,0.392027151,0.526233732,,,,
0.22,1,0.95,0.392031969,0.526233579,,,,
0.22,1,0.96,0.392036874,0.526232552,,,,
0.22,1,0.97,0.392040487,0.526234099,,,,
0.22,1,0.98,0.392040285,0.526234038,,,,
0.22,1,0.99,0.392041552,0.526237511,,,,
0.23,1,0.01,0.392022258,0.526259247,,,,
0.23,1,0.02,0.392011376,0.526269679,,,,
0.23,1,0.03,0.39200376,0.52627602,,,,
0.23,1,0.04,0.392000596,0.526278231,,,,
0.23,1,0.05,0.39199006,0.526286303,,,,
0.23,1,0.06,0.391986951,0.526288462,,,,
0.23,1,0.07,0.39198357,0.526291487,,,,
0.23,1,0.08,0.391973147,0.526305627,,,,
0.23,1,0.09,0.391961043,0.526319479,,,,
0.23,1,0.1,0.391953611,0.526327057,,,,
0.23,1,0.11,0.391952764,0.526328506,,,,
0.23,1,0.12,0.391945982,0.526337397,,,,
0.23,1,0.13,0.391943085,0.526341214,,,,
0.23,1,0.14,0.391937272,0.526347947,,,,
0.23,1,0.15,0.391928089,0.52635814,,,,
0.23,1,0.16,0.391933364,0.526355925,,,,
0.23,1,0.17,0.391923554,0.526368929,,,,
0.23,1,0.18,0.391921995,0.52637286,,,,
0.23,1,0.19,0.391923168,0.526371871,,,,
0.23,1,0.2,0.391922293,0.526371019,,,,
0.23,1,0.21,0.391922374,0.526372397,,,,
0.23,1,0.22,0.391918727,0.526375227,,,,
0.23,1,0.23,0.391917946,0.526376511,,,,
0.23,1,0.24,0.391907675,0.526391735,,,,
0.23,1,0.25,0.391902088,0.526398774,,,,
0.23,1,0.26,0.39190127,0.526397278,,,,
0.23,1,0.27,0.391896825,0.526401315,,,,
0.23,1,0.28,0.391898459,0.526399955,,,,
0.23,1,0.29,0.391899003,0.526399502,,,,
0.23,1,0.3,0.391897554,0.526397826,,,,
0.23,1,0.31,0.39189588,0.526402037,,,,
0.23,1,0.32,0.39189,0.526408326,,,,
0.23,1,0.33,0.391888195,0.526408684,,,,
0.23,1,0.34,0.391890597,0.526408363,,,,
0.23,1,0.35,0.391893854,0.526405513,,,,
0.23,1,0.36,0.391888392,0.526409666,,,,
0.23,1,0.37,0.391882799,0.526424108,,,,
0.23,1,0.38,0.391887816,0.526419946,,,,
0.23,1,0.39,0.391886107,0.526426613,,,,
0.23,1,0.4,0.391885212,0.526426646,,,,
0.23,1,0.41,0.391886886,0.526427355,,,,
0.23,1,0.42,0.391891171,0.526422928,,,,
0.23,1,0.43,0.391878658,0.526440973,,,,
0.23,1,0.44,0.391885869,0.526439469,,,,
0.23,1,0.45,0.39188439,0.526445749,,,,
0.23,1,0.46,0.391886241,0.526447347,,,,
0.23,1,0.47,0.391886652,0.526448045,,,,
0.23,1,0.48,0.391886927,0.526448248,,,,
0.23,1,0.49,0.391891379,0.526445218,,,,
0.23,1,0.5,0.39188842,0.526448698,,,,
0.23,1,0.51,0.391887528,0.526450606,,,,
0.23,1,0.52,0.391887489,0.526453901,,,,
0.23,1,0.53,0.391889601,0.52645437,,,,
0.23,1,0.54,0.391891174,0.526451389,,,,
0.23,1,0.55,0.391892566,0.526452799,,,,
0.23,1,0.56,0.391900313,0.526445837,,,,
0.23,1,0.57,0.391903579,0.526441924,,,,
0.23,1,0.58,0.391900313,0.526444991,,,,
0.23,1,0.59,0.391899374,0.526448011,,,,
0.23,1,0.6,0.391901698,0.526445621,,,,
0.23,1,0.61,0.39190268,0.526443993,,,,
0.23,1,0.62,0.391898571,0.526453438,,,,
0.23,1,0.63,0.391899286,0.526456091,,,,
0.23,1,0.64,0.391894246,0.52646347,,,,
0.23,1,0.65,0.391895898,0.526461792,,,,
0.23,1,0.66,0.391898351,0.526461364,,,,
0.23,1,0.67,0.391897372,0.526465212,,,,
0.23,1,0.68,0.39189715,0.526466207,,,,
0.23,1,0.69,0.391893502,0.526473209,,,,
0.23,1,0.7,0.391891815,0.526475534,,,,
0.23,1,0.71,0.391895331,0.526472832,,,,
0.23,1,0.72,0.391898533,0.526470311,,,,
0.23,1,0.73,0.391896979,0.526473567,,,,
0.23,1,0.74,0.391901954,0.526468028,,,,
0.23,1,0.75,0.391905637,0.526468975,,,,
0.23,1,0.76,0.391902218,0.526474712,,,,
0.23,1,0.77,0.391898492,0.526483858,,,,
0.23,1,0.78,0.391896676,0.526488475,,,,
0.23,1,0.79,0.391902658,0.526483119,,,,
0.23,1,0.8,0.391905669,0.526480425,,,,
0.23,1,0.81,0.391901107,0.526483665,,,,
0.23,1,0.82,0.391904469,0.526483717,,,,
0.23,1,0.83,0.39191088,0.526479655,,,,
0.23,1,0.84,0.391902741,0.526489611,,,,
0.23,1,0.85,0.391901326,0.526492841,,,,
0.23,1,0.86,0.391906405,0.526488604,,,,
0.23,1,0.87,0.391900751,0.526496865,,,,
0.23,1,0.88,0.391907326,0.5264906,,,,
0.23,1,0.89,0.391909263,0.526490296,,,,
0.23,1,0.9,0.391916578,0.526481217,,,,
0.23,1,0.91,0.391924108,0.526477567,,,,
0.23,1,0.92,0.391921542,0.526483744,,,,
0.23,1,0.93,0.391927697,0.526477763,,,,
0.23,1,0.94,0.391922887,0.526487808,,,,
0.23,1,0.95,0.391922745,0.526490321,,,,
0.23,1,0.96,0.391928012,0.526487203,,,,
0.23,1,0.97,0.391933846,0.52648233,,,,
0.23,1,0.98,0.391935721,0.526484007,,,,
0.23,1,0.99,0.391935134,0.526484365,,,,
0.24,1,0.01,0.391927173,0.526492845,,,,
0.24,1,0.02,0.391921237,0.526499254,,,,
0.24,1,0.03,0.391909211,0.526512237,,,,
0.24,1,0.04,0.391912845,0.526507497,,,,
0.24,1,0.05,0.391906748,0.526513322,,,,
0.24,1,0.06,0.391898555,0.526526237,,,,
0.24,1,0.07,0.391898336,0.526527933,,,,
0.24,1,0.08,0.391893479,0.526529147,,,,
0.24,1,0.09,0.39188902,0.526531321,,,,
0.24,1,0.1,0.391890555,0.526530433,,,,
0.24,1,0.11,0.391883741,0.52653868,,,,
0.24,1,0.12,0.391886107,0.526532066,,,,
0.24,1,0.13,0.391893231,0.526523974,,,,
0.24,1,0.14,0.39189677,0.526519598,,,,
0.24,1,0.15,0.39189123,0.526526527,,,,
0.24,1,0.16,0.391888487,0.526530877,,,,
0.24,1,0.17,0.391880776,0.526536704,,,,
0.24,1,0.18,0.391880828,0.526538519,,,,
0.24,1,0.19,0.391876045,0.526544599,,,,
